duration_minutes,duration_seasons,type,title,date_added,release_year,rating,description,show_id,cast,director,country,listed_in,year_added,month_added
96,0,Movie,The Debt Collector,2018-09-03,2018.0,TV-MA,"A broke martial arts instructor takes a side gig with a mobster, who pairs him with a veteran thug for a weekend of fisticuffs-fueled debt collection.",80198585.0,"Scott Adkins, Rachel Brann, Tony Todd, Selina Lo, Louis Mandylor, Vladimir Kulich, Michael Paré",Jesse V. Johnson,"United Kingdom, United States",Action & Adventure,2018,9
112,0,Movie,Act of Vengeance,2018-09-29,2010.0,NR,"Two Turkish agents are sent to New York City on a mission to capture a notorious terrorist known only as ""Dejjal"" (Arabic for Antichrist).",70233894.0,"Haluk Bilginer, Robert Patrick, Engin Altan Düzyatan, Danny Glover, Mahsun Kırmızıgül, Mustafa Sandal, Gina Gershon, Scott William Winters, Sharrieff Pugh",Mahsun Kırmızıgül,"Turkey, United States","Action & Adventure, International Movies",2018,9
111,0,Movie,Paradise Lost,2018-09-29,2018.0,TV-MA,"A cop moonlights as the bodyguard for a young drag queen at a nightclub, and grows closer to the family of misfit singers that perform there.",81011955.0,"Júlio Andrade, Erasmo Carlos, Seu Jorge, Marjorie Estiano, Humberto Carrão, Lee Taylor, Hermila Guedes, Malu Galli, Julia Konrad, Jaloo, Felipe Abib",Monique Gardenberg,Brazil,"Dramas, Independent Movies, International Movies",2018,9
103,0,Movie,Gerald's Game,2017-09-29,2017.0,TV-MA,"When her husband's sex game goes wrong, Jessie – handcuffed to a bed in a remote lake house – faces warped visions, dark secrets and a dire choice.",80128722.0,"Carla Gugino, Chiara Aurelia, Bruce Greenwood, Henry Thomas, Carel Struycken",Mike Flanagan,United States,"Horror Movies, Thrillers",2017,9
40,0,Movie,Long Shot,2017-09-29,2017.0,TV-14,"When Juan Catalan is arrested for a murder he didn't commit, he builds his case for innocence around raw footage from a popular TV show. A documentary.",80182115.0,Not Available,Jacob LaMendola,United States,Documentaries,2017,9
0,1,TV Show,Mak Cun,2017-09-29,2015.0,TV-PG,A woman with an entrepreneurial spirit takes life into her own hands by starting a beauty cream business that inspires other women to take chances.,80163293.0,"Erma Fatima, Rahim Razali, Umie Aida, Nora Danish",Not Available,Not Available,"International TV Shows, TV Comedies, TV Dramas",2017,9
103,0,Movie,Our Souls at Night,2017-09-29,2017.0,TV-14,"After widowed neighbors Addie and Louis begin sleeping in bed together platonically to alleviate their loneliness, a real romance begins to blossom.",80104068.0,"Robert Redford, Iain Armitage, Phyllis Somerville, Judy Greer, Jane Fonda, Bruce Dern, Matthias Schoenaerts",Ritesh Batra,United States,"Dramas, Romantic Movies",2017,9
85,0,Movie,Out of Thin Air,2017-09-29,2017.0,TV-14,"Picking up 40 years after six were convicted for two strange murders in Iceland, this chilling documentary proves confessions can’t always be trusted.",80119349.0,Not Available,Dylan Howitt,Not Available,"Documentaries, International Movies",2017,9
0,1,TV Show,Paul Hollywood's Big Continental Road Trip,2017-09-29,2017.0,TV-14,"Gear up for a fast-paced journey as celebrity chef and avid auto enthusiast Paul Hollywood takes in the cars and culture of France, Italy and Germany.",80199032.0,Paul Hollywood,Not Available,United Kingdom,"British TV Shows, Docuseries, International TV Shows",2017,9
0,1,TV Show,Satu Hari,2017-09-29,2014.0,TV-14,"A man haunted by his wife's affair moves to Sarajevo and starts to love again, until fate forces him to choose between his new life and old loyalty.",80180449.0,"Sara Ali, Hafizul Kamal, Miller Khan, Remy Ishak, Rita Rudaini, Mirza Salihovic",Not Available,Not Available,"International TV Shows, TV Dramas",2017,9
72,0,Movie,"Monster High: Boo York, Boo York",2015-09-29,2015.0,TV-Y7,Cleo is invited to a gala in the big city celebrating a magical comet and brings her best friends along. But the sinister Nefera has other plans.,80019931.0,"Karen Strassman, America Young, Laura Bailey, Rachel Staman, Celeste Henderson, Wendee Lee, TJ Smith",William Lau,United States,"Children & Family Movies, Music & Musicals",2015,9
45,0,Movie,Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,2019-09-28,2019.0,TV-G,An in-depth look at the full-cycle breeding program for bluefin Kindai tuna pioneered by Kinki University’s Aqua Culture Research Institute.,81053893.0,Not Available,Mana Yasuda,Not Available,"Documentaries, International Movies",2019,9
89,0,Movie,Domino,2019-09-28,2019.0,R,"A Copenhagen police officer hunts for the man who attacked his partner, only to stumble into a high-stakes game of espionage.",80200087.0,"Nikolaj Coster-Waldau, Mohammed Azaay, Paprika Steen, Søren Malling, Carice van Houten, Eriq Ebouaney, Guy Pearce, Helena Kaittani",Brian De Palma,"Denmark, Belgium, France, Netherlands, Italy","International Movies, Thrillers",2019,9
90,0,Movie,TUNA GIRL,2019-09-28,2019.0,TV-PG,A clumsy but cheerful fisheries student struggles to find her place at a research institute renowned for its tuna cultivation. The work isn't easy.,81053892.0,"Fuka Koshiba, Ryosuke Yusa, Chal Inoue, Shuri Tanaka, Tom Fujita, Hidetoshi Hoshida, Hiroto Kanai, Takashi Taniguchi, Takeshi Masu",Mana Yasuda,Not Available,"Dramas, International Movies",2019,9
126,0,Movie,5CM,2018-09-28,2012.0,TV-14,"Five friends embark on a mission to climb the highest peak in Java, overcoming obstacles on the way and discovering the true meaning of friendship.",81002850.0,"Herjunot Ali, Saykoji, Didi Petet, Denny Sumargo, Raline Shah, Fedi Nuril, Pevita Pearce, Firrina Sinatrya",Rizal Mantovani,Indonesia,"Dramas, International Movies",2018,9
130,0,Movie,Animal World,2018-09-28,2018.0,TV-MA,"An unlucky, debt-ridden teen resorts to his math skills when he's forced into a deadly tournament of rock-paper-scissors run by a diabolical host.",81004470.0,"Li Yi Feng, Ge Wang, Zhang Jungyi, Keanu Chi, Zhou Dongyu, Michael Douglas, Bingkun Cao, Yijuan Li, Su Ke",Han Yan,China,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2018,9
126,0,Movie,Hold the Dark,2018-09-28,2018.0,TV-MA,"In the grim Alaskan winter, a naturalist hunts for wolves blamed for killing a local boy, but he soon finds himself swept into a chilling mystery.",80157072.0,"Jeffrey Wright, Julian Black Antelope, Macon Blair, Tantoo Cardinal, Alexander Skarsgård, James Badge Dale, Riley Keough, Jonathan Whitesell, Peter McRobbie",Jeremy Saulnier,United States,"Action & Adventure, Dramas",2018,9
24,0,Movie,Lessons from a School Shooting: Notes from Dunblane,2018-09-28,2018.0,TV-PG,"Two priests – one from Dunblane, Scotland, the other from Newtown, Connecticut – bond over school tragedies that occurred 16 years apart.",81001809.0,Not Available,Kim A. Snyder,United States,Documentaries,2018,9
0,1,TV Show,Made in Mexico,2018-09-28,2018.0,TV-MA,"These Mexico City socialites may lead opulent lives, but a peek behind the curtain reveals a tangled web of intrigue, envy and personal struggles.",80201933.0,Not Available,Not Available,United States,"International TV Shows, Reality TV, Spanish-Language TV Shows",2018,9
127,0,Movie,Single,2018-09-28,2015.0,TV-PG,"Unemployed and immature, a somewhat pathetic bachelor sets his sights on finding a date for the wedding of his younger, more successful brother.",81002864.0,"Raditya Dika, Babe Cabita, Tinna Harahap, Elvira Devinamira, Dede Yusuf, Annisa Rawles, Chandra Liow, Dewi Hughes, Pandji Pragiwaksono, Pevita Pearce, Rinna Hassim",Raditya Dika,Indonesia,"Comedies, International Movies, Romantic Movies",2018,9
108,0,Movie,The 3rd Eye,2018-09-28,2018.0,TV-MA,"When her little sister claims she sees the dead, Alia consults a psychic, who opens her own eyes to the vengeful ghosts haunting their childhood home.",81016750.0,"Jessica Mila, Epy Kusnandar, Derry Drajat, Anita Hara, Afdhal Yusman, Denny Sumargo, Citra Prima, Bianca Hello, Voke Victoria, Shofia Shireen",Rocky Soraya,Indonesia,"Horror Movies, International Movies",2018,9
163,0,Movie,The Sinking Of Van Der Wijck,2018-09-28,2013.0,TV-14,"When a young man leaves home to fulfill the wishes of his late father, he meets and falls in love with a woman from a very different background.",81002866.0,"Herjunot Ali, Gesya Shandy, Arzetti Bilbina, Kevin Andrean, Pevita Pearce, Reza Rahadian, Randy Nidji",Sunil Soraya,Indonesia,"Dramas, International Movies, Romantic Movies",2018,9
117,0,Movie,Two Catalonias,2018-09-28,2018.0,TV-MA,Lawmakers and activists with conflicting ideologies speak about the complexities of Catalonia's politics and the fight for its independence from Spain.,80992039.0,Not Available,"Álvaro Longoria, Gerardo Olivares",Spain,"Documentaries, International Movies",2018,9
106,0,Movie,Bobby Sands: 66 Days,2017-09-28,2016.0,TV-14,"In 1981, an imprisoned Irish Republican Army soldier went on a hunger strike that galvanized his movement and made him a controversial global icon.",80126507.0,Not Available,Brendan Byrne,"Ireland, United Kingdom",Documentaries,2017,9
0,1,TV Show,Bard of Blood,2019-09-27,2019.0,TV-MA,"Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission.",80225885.0,"Emraan Hashmi, Kirti Kulhari, Rajit Kapoor, Sohum Shah, Viineet Kumar, Sobhita Dhulipala, Jaideep Ahlawat, Danish Hussain",Not Available,India,"International TV Shows, TV Action & Adventure, TV Dramas",2019,9
102,0,Movie,Deliha 2,2019-09-27,2018.0,TV-PG,"While chasing her dream of becoming a chef, Zeliha cooks up trouble in the kitchen with her wild, kooky and unsuspecting ways.",81132443.0,"Gupse Özay, Esin Eden, Ali Çelik, Hülya Duyar, Eda Ece, Aksel Bonfil, Derya Alabora, Mert Öner",Gupse Özay,Turkey,"Comedies, International Movies",2019,9
0,1,TV Show,Dragons: Rescue Riders,2019-09-27,2019.0,TV-Y,"Twins Dak and Leyla and their dragon friends devote their lives to rescuing others, defending their home of Huttsgalor and having fun along the way.",80218107.0,"Nicolas Cantu, Noah Kaye Bentley, Marsai Martin, Andre Robinson, Brennley Brown, Zach Callison, Skai Jackson",Not Available,Not Available,"Kids' TV, TV Comedies",2019,9
116,0,Movie,In the Shadow of the Moon,2019-09-27,2019.0,TV-MA,A Philadelphia detective slowly unravels as he nurses a lifelong obsession with an enigmatic female serial killer whose crimes defy explanation.,80231903.0,"Boyd Holbrook, Rudi Dharmalingam, Rachel Keller, Michael C. Hall, Cleopatra Coleman, Bokeem Woodbine",Jim Mickle,United States,"Dramas, Sci-Fi & Fantasy, Thrillers",2019,9
0,1,TV Show,Skylines,2019-09-27,2019.0,TV-MA,A hip-hop producer gets hurled into the violent world of organized crime when the record label he signs to becomes the center of a deadly drug business.,80220715.0,"Edin Hasanovic, Richy Müller, Sahin Eryilmaz, Anna Herrmann, Dustin Jérôme Schanz, Christopher Schärf, Peri Baumeister, Murathan Muslu, Nimo, Slavko Popadic, Erdal Yıldız, Lisa Maria Potthoff, Carol Schuler",Not Available,Not Available,"Crime TV Shows, International TV Shows, TV Dramas",2019,9
42,0,Movie,Sturgill Simpson Presents Sound & Fury,2019-09-27,2019.0,TV-MA,"In this anime visual album, a mysterious driver heads deep into a postapocalyptic hellscape toward a ferocious showdown with two monstrous opponents.",81171121.0,Not Available,"Jumpei Mizusaki, Shinji Takagi, Koji Morimoto, Masaru Matsumoto, Takanobu Mizuno, Arthell Isom, Elsa Nakamichi, Henry Thurlow, Michael Arias, Hajime Sasaki",United States,"Anime Features, Music & Musicals, Sci-Fi & Fantasy",2019,9
0,1,TV Show,The Politician,2019-09-27,2019.0,TV-14,Rich kid Payton has always known he's going to be president. But first he has to navigate the most treacherous political landscape of all: high school.,80241248.0,"Ben Platt, Lucy Boynton, David Corenswet, Bob Balaban, Theo Germaine, Benjamin Barrett, Gwyneth Paltrow, Jessica Lange, Rahne Jones, Zoey Deutch, Julia Schlaepfer, Laura Dreyfuss",Not Available,United States,"TV Comedies, TV Dramas, Teen TV Shows",2019,9
95,0,Movie,Weeds on Fire,2018-09-27,2016.0,TV-14,"In 1980s Hong Kong, a school principal forms a baseball team with an eclectic crew of local students who soon fight their way to the top of the league.",81012295.0,"Liu Kai Chi, Sun Li Man, Sham Ka Ki, Tam Sin Yin, Lam Yiu-sing, Tony Tsz-Tung Wu, Poon Chan-leung, Wang Simin, Jan Lamb",Chi Fat Chan,Hong Kong,"Dramas, Independent Movies, International Movies",2018,9
104,0,Movie,Much Loved,2017-09-27,2015.0,TV-MA,Four friends who make their living as prostitutes in Morocco deal with both the dangers and stigma that come with their profession.,80060037.0,"Loubna Abidar, Abdellah Didane, Carlo Brandt, Danny Boushebel, Asmaa Lazrak, Halima Karaouane, Sara El Mhamdi Elaaloui, Camélia Montassere",Nabil Ayouch,"France, Morocco","Dramas, Independent Movies, International Movies",2017,9
75,0,Movie,Joseph: King of Dreams,2011-09-27,2000.0,TV-PG,"With his gift of dream interpretation and his brilliantly colored coat, Joseph inspires jealousy in his brothers in this animated Bible story.",60003155.0,"Ben Affleck, Jodi Benson, James Eckhouse, Judith Light, Steven Weber, Tom Virtue, Rene Auberjonois, Mark Hamill, Jeff Bennett, Richard Herd, Dan Castellaneta, Ken Hudson Campbell, Maureen McGovern, Richard McGonagle, David Campbell","Rob LaDuca, Robert C. Ramirez",United States,"Children & Family Movies, Dramas, Faith & Spirituality",2011,9
133,0,Movie,Malaal,2019-09-26,2019.0,TV-14,"Class divides become thorns in the budding romance between the crony of a nativist Mumbai politician and the new, North Indian resident of his chawl.",81177238.0,"Meezaan Jaffrey, Sonal Jha, Sameer Dharmadhikari, Sanjay Gurbaxani, Sharmin Segal, Chinmaya Surve, Anil Gawas, Deepak Damle",Mangesh Hadawale,India,"International Movies, Romantic Movies",2019,9
108,0,Movie,The Grandmaster,2019-09-26,2013.0,PG-13,"As the Japanese invasion looms, Chinese kung fu master Ip Man's world changes when rival master Gong Er and her father arrive in his village.",70270775.0,"Tony Leung Chiu-wai, Zhao Benshan, Wang Qingxiang, Song Hye-kyo, Cung Le, Zhang Ziyi, Chang Chen, Julian Cheung, Xiao Shen-Yang, Zhang Jin, Lo Hoi-pang",Wong Kar Wai,"Hong Kong, China","Action & Adventure, Dramas, International Movies",2019,9
0,1,TV Show,The Inmate,2019-09-26,2018.0,TV-MA,A former Marine poses as an inmate inside a Mexican prison in order to infiltrate a gang suspected of kidnapping a U.S. judge's teen daughter.,81025403.0,"Ignacio Serricchio, Mariana Seoane, Isabella Castillo, Guy Ecker, Leonardo Ortizgris, Erik Hayser, Rodrigo Oviedo, Ana Claudia Talancón, Tiaré Scanda, Flavio Medina, Alejandro Calva, Ramón Medína, Luis Felipe Tovar, Bradley Stryker, Gustavo Sánchez Parra",Not Available,Mexico,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019,9
103,0,Movie,The Hurricane Heist,2018-09-26,2018.0,PG-13,A deadly hurricane with mile-high waves provides the perfect cover for stealing $600 million from a U.S. Treasury outpost in Mississippi.,80215923.0,"Toby Kebbell, Melissa Bolona, Jamie Andrew Cutler, Ben Cross, Maggie Grace, Ryan Kwanten, Ralph Ineson",Rob Cohen,United States,Action & Adventure,2018,9
82,0,Movie,Def Comedy Jam 25,2017-09-26,2017.0,TV-MA,"In this special live event, giants of stand-up come together to commemorate the 25th anniversary of Russell Simmons's groundbreaking ""Def Comedy Jam.""",80151483.0,"Dave Chappelle, Tiffany Haddish, Craig Robinson, Katt Williams, J.B. Smoove, Sheryl Underwood, Kid Capri, Steve Harvey, Tracy Morgan, Cedric the Entertainer, Joe Torry, Mike Epps, Deon Cole, Martin Lawrence, D.L. Hughley, Eddie Griffin",Louis J. Horvitz,United States,Stand-Up Comedy,2017,9
94,0,Movie,Restless Creature: Wendy Whelan,2017-09-26,2016.0,TV-MA,"After 30 years with the New York City Ballet, celebrated dancer Wendy Whelan redefines herself as an artist in a new stage of life.",80173625.0,"Peter Martins, Tiler Peck, Albert Evans, Damian Woetzel, Peter Boal, Adam Barrett, Michelle Rodriguez, Sean Suozzi, Gretchen Smith, Karen Young, Jock Soto, Ashley Laracey, Sterling Hyltin, Craig Hall","Linda Saffire, Adam Schlesinger",United States,Documentaries,2017,9
